H_cluster_id,cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
(871),871,238,0.905109489051,0.0948905109489,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
(871),871,880,0.901990811639,0.0964777947933,0.0,0.00153139356815,0.0,0.0,0.0,0.0,HTTPs
(871),871,1372,0.90465631929,0.0931263858093,0.0,0.00221729490022,0.0,0.0,0.0,0.0,HTTPs
(2393),2393,2006,0.77358490566,0.150943396226,0.0377358490566,0.0188679245283,0.0188679245283,0.0,0.0,0.0,HTTPs
(1212),1212,1965,0.75641025641,0.192307692308,0.025641025641,0.0128205128205,0.0128205128205,0.0,0.0,0.0,HTTPs
(1529),1529,86,0.7,0.271428571429,0.0142857142857,0.0,0.0142857142857,0.0,0.0,0.0,HTTP
(577),577,912,0.942446043165,0.0431654676259,0.00719424460432,0.00719424460432,0.0,0.0,0.0,0.0,HTTPs
(1650),1650,314,0.724637681159,0.188405797101,0.0144927536232,0.0144927536232,0.0144927536232,0.0,0.0434782608696,0.0,HTTP
(1882),1882,778,0.811320754717,0.11320754717,0.0377358490566,0.0188679245283,0.0188679245283,0.0,0.0,0.0,HTTPs
(1882),1882,1071,0.811320754717,0.11320754717,0.0377358490566,0.0188679245283,0.0188679245283,0.0,0.0,0.0,HTTPs
(2174),2174,1480,0.977083333333,0.0208333333333,0.0,0.0,0.00208333333333,0.0,0.0,0.0,HTTP
(2235),2235,1627,0.740740740741,0.166666666667,0.037037037037,0.0185185185185,0.0185185185185,0.0,0.0185185185185,0.0,HTTP
(2235),2235,2020,0.75,0.160714285714,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0178571428571,0.0,HTTP
(956),956,58,0.992805755396,0.00513874614594,0.000513874614594,0.000513874614594,0.000513874614594,0.0,0.000513874614594,0.0,HTTP
(956),956,752,0.992831541219,0.00358422939068,0.0,0.0,0.00358422939068,0.0,0.0,0.0,HTTP
(956),956,1355,0.989847715736,0.00507614213198,0.0,0.0,0.00507614213198,0.0,0.0,0.0,HTTP
(801),801,1255,0.913793103448,0.0689655172414,0.0,0.0172413793103,0.0,0.0,0.0,0.0,HTTPs
(801),801,1392,0.907407407407,0.0740740740741,0.0,0.0185185185185,0.0,0.0,0.0,0.0,HTTPs
(462),462,741,0.891472868217,0.077519379845,0.0077519379845,0.0,0.0077519379845,0.015503875969,0.0,0.0,POP3s
(626),626,990,0.852459016393,0.0491803278689,0.0491803278689,0.016393442623,0.016393442623,0.0,0.016393442623,0.0,HTTP
(908),908,1450,0.76,0.2,0.02,0.02,0.0,0.0,0.0,0.0,HTTP
(121),121,67,0.808823529412,0.132352941176,0.0294117647059,0.0147058823529,0.0147058823529,0.0,0.0,0.0,IMAPS
(121),121,195,0.810810810811,0.135135135135,0.027027027027,0.0135135135135,0.0135135135135,0.0,0.0,0.0,IMAPS
(2075),2075,1220,0.80701754386,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,IMAPS
(773),773,1217,0.821428571429,0.125,0.0357142857143,0.0,0.0178571428571,0.0,0.0,0.0,HTTPs
(460),460,738,0.895238095238,0.0952380952381,0.0,0.0,0.00952380952381,0.0,0.0,0.0,SSH
(((1637)(2302))(2432)),1637,290,0.818181818182,0.109090909091,0.0363636363636,0.0181818181818,0.0181818181818,0.0,0.0,0.0,HTTP
(((1637)(2302))(2432)),1637,2308,0.814814814815,0.111111111111,0.037037037037,0.0185185185185,0.0185185185185,0.0,0.0,0.0,HTTP
(((1637)(2302))(2432)),2302,1784,0.803921568627,0.117647058824,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTP
(((1637)(2302))(2432)),2302,2307,0.807692307692,0.115384615385,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,HTTP
(((1637)(2302))(2432)),2432,2111,0.788461538462,0.115384615385,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0192307692308,0.0,HTTP
(((1637)(2302))(2432)),2432,2305,0.788461538462,0.115384615385,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0192307692308,0.0,HTTP
(872),872,335,0.912790697674,0.0843023255814,0.0,0.00290697674419,0.0,0.0,0.0,0.0,HTTP
(872),872,1373,0.913370998117,0.0847457627119,0.0,0.00188323917137,0.0,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),2234,1624,0.80701754386,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),2234,2330,0.80701754386,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),1934,893,0.895161290323,0.0967741935484,0.0,0.00806451612903,0.0,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),1934,2332,0.897297297297,0.0972972972973,0.0,0.00540540540541,0.0,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),2493,2277,0.857142857143,0.136054421769,0.0,0.00680272108844,0.0,0.0,0.0,0.0,HTTP
((2234)((1934)(2493))),2493,2334,0.852941176471,0.132352941176,0.0,0.0147058823529,0.0,0.0,0.0,0.0,HTTP
(1960),1960,947,0.927272727273,0.0181818181818,0.0181818181818,0.0181818181818,0.0,0.0181818181818,0.0,0.0,HTTPs
(1653),1653,326,0.210526315789,0.763157894737,0.0131578947368,0.0131578947368,0.0,0.0,0.0,0.0,IMAPS
(2139),2139,1375,0.931271477663,0.0652920962199,0.0,0.0,0.00343642611684,0.0,0.0,0.0,HTTP
(1531),1531,88,0.48,0.466666666667,0.04,0.0133333333333,0.0,0.0,0.0,0.0,HTTP
(1531),1531,106,0.462962962963,0.481481481481,0.037037037037,0.0,0.0185185185185,0.0,0.0,0.0,HTTP
(1699),1699,422,0.866666666667,0.106666666667,0.0133333333333,0.0133333333333,0.0,0.0,0.0,0.0,HTTP
(1699),1699,624,0.865979381443,0.113402061856,0.0103092783505,0.0103092783505,0.0,0.0,0.0,0.0,HTTP
(1877),1877,767,0.863729275494,0.135816488758,0.000227117874177,0.000113558937088,0.000113558937088,0.0,0.0,0.0,HTTP
(1877),1877,1679,0.863046044864,0.134592680047,0.0,0.00118063754427,0.00118063754427,0.0,0.0,0.0,HTTP
(1878),1878,768,0.98565613491,0.0135685210312,0.000387672029463,0.000193836014732,0.000193836014732,0.0,0.0,0.0,HTTPs
(1169),1169,1894,0.622641509434,0.283018867925,0.0188679245283,0.0188679245283,0.0188679245283,0.0,0.0377358490566,0.0,HTTPs
(2536),2536,2383,0.95374800638,0.0446570972887,0.0,0.00159489633174,0.0,0.0,0.0,0.0,HTTP
(1740),1740,497,0.788461538462,0.192307692308,0.0,0.0192307692308,0.0,0.0,0.0,0.0,HTTP
(358),358,579,0.490909090909,0.472727272727,0.0,0.0181818181818,0.0181818181818,0.0,0.0,0.0,IMAPS
(2057),2057,1173,0.967032967033,0.025641025641,0.003663003663,0.003663003663,0.0,0.0,0.0,0.0,HTTPs
((2233)(2414)),2233,1622,0.790322580645,0.145161290323,0.0161290322581,0.0161290322581,0.0161290322581,0.0,0.0161290322581,0.0,HTTP
((2233)(2414)),2233,2276,0.790322580645,0.145161290323,0.0161290322581,0.0161290322581,0.0161290322581,0.0,0.0161290322581,0.0,HTTP
((2233)(2414)),2414,2052,0.72,0.2,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
((2233)(2414)),2414,2278,0.719298245614,0.19298245614,0.0526315789474,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
(802),802,1256,0.977130977131,0.02079002079,0.0,0.0,0.002079002079,0.0,0.0,0.0,HTTPs
(1632),1632,280,0.876352395672,0.123647604328,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
(1173),1173,844,0.590909090909,0.378787878788,0.0,0.0151515151515,0.0151515151515,0.0,0.0,0.0,HTTP
(1173),1173,1054,0.575342465753,0.369863013699,0.027397260274,0.013698630137,0.013698630137,0.0,0.0,0.0,HTTP
(1173),1173,1455,0.574074074074,0.388888888889,0.0185185185185,0.0185185185185,0.0,0.0,0.0,0.0,HTTP
(1985),1985,1007,0.502040816327,0.49387755102,0.00204081632653,0.00204081632653,0.0,0.0,0.0,0.0,HTTPs
(517),517,830,0.720588235294,0.25,0.0147058823529,0.0,0.0147058823529,0.0,0.0,0.0,HTTPs
(1141),1141,1397,0.78,0.14,0.04,0.02,0.02,0.0,0.0,0.0,HTTPs
(1141),1141,1510,0.78,0.14,0.04,0.02,0.02,0.0,0.0,0.0,HTTPs
(1141),1141,1724,0.78,0.14,0.04,0.02,0.02,0.0,0.0,0.0,HTTPs
(1141),1141,1860,0.777777777778,0.148148148148,0.037037037037,0.0185185185185,0.0185185185185,0.0,0.0,0.0,HTTPs
(1430),1430,2328,0.736842105263,0.210526315789,0.0175438596491,0.0,0.0175438596491,0.0,0.0175438596491,0.0,HTTP
(1526),1526,80,0.9265625,0.0703125,0.0,0.003125,0.0,0.0,0.0,0.0,HTTP
(1526),1526,144,0.925595238095,0.0714285714286,0.0,0.00297619047619,0.0,0.0,0.0,0.0,HTTP
((1527)(1913)),1527,81,0.677777777778,0.266666666667,0.0111111111111,0.0222222222222,0.0111111111111,0.0,0.0111111111111,0.0,HTTP
((1527)(1913)),1527,1434,0.688311688312,0.25974025974,0.012987012987,0.012987012987,0.012987012987,0.0,0.012987012987,0.0,HTTP
((1527)(1913)),1913,849,0.901639344262,0.0928961748634,0.0,0.00546448087432,0.0,0.0,0.0,0.0,HTTP
((1527)(1913)),1913,1422,0.902857142857,0.0914285714286,0.0,0.00571428571429,0.0,0.0,0.0,0.0,HTTP
(1481),1481,16,0.8,0.127272727273,0.0363636363636,0.0181818181818,0.0181818181818,0.0,0.0,0.0,HTTPs
(1293),1293,1242,0.990821654301,0.00884858477604,0.0,0.000329760923331,0.0,0.0,0.0,0.0,HTTP
(1293),1293,1759,0.990503323837,0.00854700854701,0.0,0.000949667616334,0.0,0.0,0.0,0.0,HTTP
(1293),1293,1772,0.990983606557,0.00819672131148,0.0,0.000819672131148,0.0,0.0,0.0,0.0,HTTP
(1293),1293,2102,0.990745135263,0.00901756051258,0.0,0.000237304224015,0.0,0.0,0.0,0.0,HTTP
(2340),2340,1882,0.826923076923,0.0961538461538,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,RDP
(186),186,302,0.753623188406,0.202898550725,0.0,0.0144927536232,0.0144927536232,0.0,0.0,0.0144927536232,HTTPs
(191),191,307,0.862745098039,0.0588235294118,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTPs
(171),171,274,0.428571428571,0.392857142857,0.142857142857,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTP
(2062),2062,1190,0.923705722071,0.0735694822888,0.0,0.00272479564033,0.0,0.0,0.0,0.0,HTTP
(2062),2062,2131,0.924369747899,0.0739495798319,0.0,0.00168067226891,0.0,0.0,0.0,0.0,HTTP
(2077),2077,1223,0.938524590164,0.0327868852459,0.00409836065574,0.016393442623,0.00819672131148,0.0,0.0,0.0,HTTP
(2077),2077,1266,0.933333333333,0.0333333333333,0.0,0.0222222222222,0.0111111111111,0.0,0.0,0.0,HTTP
(1402),1402,2281,0.98978264908,0.0100315809028,0.0,0.000185770016719,0.0,0.0,0.0,0.0,HTTPs
(353),353,572,0.94674556213,0.0414201183432,0.00591715976331,0.00591715976331,0.0,0.0,0.0,0.0,HTTPs
((2178)(2209)),2178,1492,0.543859649123,0.421052631579,0.0,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
((2178)(2209)),2178,1596,0.543689320388,0.417475728155,0.00970873786408,0.00970873786408,0.00970873786408,0.0,0.0,0.00970873786408,HTTP
((2178)(2209)),2209,1579,0.8,0.12,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
((2178)(2209)),2209,1597,0.8,0.12,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
((1848)(2014)),1848,693,0.55223880597,0.417910447761,0.0,0.0149253731343,0.0149253731343,0.0,0.0,0.0,HTTP
((1848)(2014)),1848,1254,0.538461538462,0.423076923077,0.0,0.0192307692308,0.0192307692308,0.0,0.0,0.0,HTTP
((1848)(2014)),2014,1067,0.843137254902,0.078431372549,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTP
((1848)(2014)),2014,1258,0.84375,0.078125,0.046875,0.015625,0.015625,0.0,0.0,0.0,HTTP
((2061)(2225)),2061,1189,0.781818181818,0.145454545455,0.0181818181818,0.0181818181818,0.0181818181818,0.0,0.0181818181818,0.0,HTTP
((2061)(2225)),2061,1703,0.781818181818,0.145454545455,0.0181818181818,0.0181818181818,0.0181818181818,0.0,0.0181818181818,0.0,HTTP
((2061)(2225)),2225,1604,0.796875,0.140625,0.015625,0.015625,0.015625,0.0,0.015625,0.0,HTTP
((2061)(2225)),2225,1705,0.796875,0.140625,0.015625,0.015625,0.015625,0.0,0.015625,0.0,HTTP
(2270),2270,1713,0.985835694051,0.00849858356941,0.0,0.0028328611898,0.0,0.0,0.0028328611898,0.0,HTTPs
(2095),2095,1264,0.603448275862,0.310344827586,0.0172413793103,0.0344827586207,0.0172413793103,0.0,0.0172413793103,0.0,HTTP
(1929),1929,884,0.955223880597,0.0149253731343,0.0149253731343,0.0,0.0149253731343,0.0,0.0,0.0,HTTP
(1929),1929,2064,0.953125,0.015625,0.015625,0.0,0.015625,0.0,0.0,0.0,HTTP
(357),357,578,0.921875,0.046875,0.0,0.015625,0.015625,0.0,0.0,0.0,IMAPS
(1400),1400,1183,0.68,0.22,0.02,0.02,0.02,0.0,0.04,0.0,HTTP
(1400),1400,2039,0.693548387097,0.225806451613,0.0161290322581,0.0161290322581,0.0161290322581,0.0,0.0322580645161,0.0,HTTP
(1970),1970,967,0.769230769231,0.134615384615,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0192307692308,0.0,HTTP
(1970),1970,1051,0.75,0.134615384615,0.0384615384615,0.0192307692308,0.0192307692308,0.0192307692308,0.0192307692308,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2063,1193,0.791044776119,0.149253731343,0.0149253731343,0.0149253731343,0.0149253731343,0.0,0.0149253731343,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2063,1799,0.787878787879,0.151515151515,0.0151515151515,0.0151515151515,0.0151515151515,0.0,0.0151515151515,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2149,1402,0.77358490566,0.150943396226,0.0377358490566,0.0188679245283,0.0188679245283,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2149,1798,0.777777777778,0.148148148148,0.037037037037,0.0185185185185,0.0185185185185,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2262,1684,0.985719343798,0.0138085683937,0.000236043904166,0.000118021952083,0.000118021952083,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2262,1795,0.984848484848,0.0140692640693,0.0,0.00108225108225,0.0,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2279,1735,0.793650793651,0.142857142857,0.015873015873,0.015873015873,0.015873015873,0.0,0.015873015873,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2279,1797,0.793650793651,0.142857142857,0.015873015873,0.015873015873,0.015873015873,0.0,0.015873015873,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),1775,574,0.822580645161,0.161290322581,0.0,0.0161290322581,0.0,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),1775,1792,0.82,0.16,0.0,0.02,0.0,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2007,1059,0.794520547945,0.150684931507,0.027397260274,0.013698630137,0.013698630137,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2007,1794,0.794117647059,0.147058823529,0.0294117647059,0.0147058823529,0.0147058823529,0.0,0.0,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2116,1318,0.764705882353,0.137254901961,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0196078431373,0.0,HTTP
((((2063)(2149))((2262)(2279)))((1775)((2007)(2116)))),2116,1793,0.764705882353,0.137254901961,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0196078431373,0.0,HTTP
(1847),1847,691,0.565217391304,0.405797101449,0.0,0.0144927536232,0.0144927536232,0.0,0.0,0.0,HTTPs
(1982),1982,1002,0.813559322034,0.118644067797,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,HTTPs
(1982),1982,1415,0.813559322034,0.118644067797,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,HTTPs
(1399),1399,252,0.72,0.213333333333,0.0133333333333,0.0133333333333,0.0133333333333,0.0,0.0266666666667,0.0,HTTP
(2048),2048,1157,0.814598540146,0.120437956204,0.0,0.000729927007299,0.000729927007299,0.0627737226277,0.0,0.000729927007299,HTTPs
(1845),1845,689,0.923728813559,0.0677966101695,0.00423728813559,0.00423728813559,0.0,0.0,0.0,0.0,HTTP
((2198)(2361)),2198,1552,0.929133858268,0.0629921259843,0.0,0.00787401574803,0.0,0.0,0.0,0.0,HTTP
((2198)(2361)),2198,1983,0.929292929293,0.0606060606061,0.0,0.00505050505051,0.0,0.00505050505051,0.0,0.0,HTTP
((2198)(2361)),2361,1935,0.818181818182,0.109090909091,0.0363636363636,0.0181818181818,0.0181818181818,0.0,0.0,0.0,HTTP
((2198)(2361)),2361,1988,0.818181818182,0.109090909091,0.0363636363636,0.0181818181818,0.0181818181818,0.0,0.0,0.0,HTTP
(1281),1281,1578,0.794117647059,0.161764705882,0.0147058823529,0.0147058823529,0.0147058823529,0.0,0.0,0.0,HTTP
(1281),1281,2085,0.791666666667,0.166666666667,0.0138888888889,0.0138888888889,0.0138888888889,0.0,0.0,0.0,HTTP
((2199)(2428)),2199,1553,0.796610169492,0.135593220339,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,HTTP
((2199)(2428)),2199,2128,0.796610169492,0.135593220339,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,HTTP
((2199)(2428)),2428,2098,0.775862068966,0.155172413793,0.0172413793103,0.0172413793103,0.0172413793103,0.0,0.0172413793103,0.0,HTTP
((2199)(2428)),2428,2129,0.776119402985,0.149253731343,0.0298507462687,0.0149253731343,0.0149253731343,0.0,0.0149253731343,0.0,HTTP
(2127),2127,1348,0.946153846154,0.0384615384615,0.0,0.00769230769231,0.00769230769231,0.0,0.0,0.0,HTTPs
(1733),1733,482,0.90243902439,0.0878048780488,0.00487804878049,0.00487804878049,0.0,0.0,0.0,0.0,HTTPs
(1668),1668,366,0.88,0.0666666666667,0.0266666666667,0.0133333333333,0.0133333333333,0.0,0.0,0.0,HTTP
(1668),1668,490,0.88,0.0666666666667,0.0266666666667,0.0133333333333,0.0133333333333,0.0,0.0,0.0,HTTP
(2373),2373,1962,0.764705882353,0.156862745098,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTPs
(1496),1496,42,0.777777777778,0.148148148148,0.0185185185185,0.0185185185185,0.0185185185185,0.0,0.0185185185185,0.0,HTTPs
(1496),1496,1212,0.777777777778,0.148148148148,0.0185185185185,0.0185185185185,0.0185185185185,0.0,0.0185185185185,0.0,HTTPs
(521),521,836,0.651640730717,0.34802097429,8.45737483085e-05,8.45737483085e-05,8.45737483085e-05,0.0,8.45737483085e-05,0.0,HTTPs
(1966),1966,960,0.967741935484,0.0161290322581,0.0,0.0,0.0161290322581,0.0,0.0,0.0,HTTP
(1966),1966,1731,0.973684210526,0.0131578947368,0.0,0.0,0.0131578947368,0.0,0.0,0.0,HTTP
(2513),2513,2324,0.78431372549,0.137254901961,0.0392156862745,0.0,0.0196078431373,0.0,0.0196078431373,0.0,HTTP
(878),878,963,0.828282828283,0.131313131313,0.020202020202,0.010101010101,0.010101010101,0.0,0.0,0.0,HTTP
(878),878,1187,0.837037037037,0.125925925926,0.0222222222222,0.00740740740741,0.00740740740741,0.0,0.0,0.0,HTTP
(1344),1344,1322,0.792792792793,0.171171171171,0.018018018018,0.00900900900901,0.00900900900901,0.0,0.0,0.0,HTTP
(1344),1344,1439,0.790322580645,0.177419354839,0.0161290322581,0.0161290322581,0.0,0.0,0.0,0.0,HTTP
(1344),1344,2186,0.790909090909,0.172727272727,0.0181818181818,0.00909090909091,0.00909090909091,0.0,0.0,0.0,HTTP
(1427),1427,2325,0.790697674419,0.162790697674,0.0232558139535,0.0116279069767,0.0116279069767,0.0,0.0,0.0,RDP
(1816),1816,641,0.0232558139535,0.953488372093,0.0,0.0116279069767,0.0,0.0,0.0116279069767,0.0,HTTP
(966),966,1551,0.891891891892,0.101351351351,0.0,0.0,0.00675675675676,0.0,0.0,0.0,HTTPs
((1495)(1518)),1495,36,0.865979381443,0.113402061856,0.0103092783505,0.0103092783505,0.0,0.0,0.0,0.0,HTTP
((1495)(1518)),1495,39,0.867469879518,0.10843373494,0.0120481927711,0.0120481927711,0.0,0.0,0.0,0.0,HTTP
((1495)(1518)),1518,71,0.991028708134,0.00837320574163,0.0,0.000299043062201,0.000299043062201,0.0,0.0,0.0,HTTP
((1495)(1518)),1518,72,0.991084695394,0.00849076629166,0.0,0.000212269157291,0.000212269157291,0.0,0.0,0.0,HTTP
(1532),1532,92,0.62,0.36,0.0,0.02,0.0,0.0,0.0,0.0,HTTP
(1343),1343,2185,0.987057610812,0.0127133203528,0.0,0.000114534417592,0.000114534417592,0.0,0.0,0.0,HTTP
(2037),2037,1125,0.830508474576,0.101694915254,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,HTTPs
(1955),1955,935,0.873015873016,0.111111111111,0.015873015873,0.0,0.0,0.0,0.0,0.0,HTTP
(881),881,368,0.96511627907,0.0116279069767,0.0116279069767,0.0116279069767,0.0,0.0,0.0,0.0,HTTP
(881),881,1396,0.9625,0.0125,0.0125,0.0125,0.0,0.0,0.0,0.0,HTTP
(2265),2265,1688,0.592592592593,0.395061728395,0.0,0.00617283950617,0.00617283950617,0.0,0.0,0.0,HTTP
(2265),2265,1927,0.594059405941,0.386138613861,0.0,0.00990099009901,0.00990099009901,0.0,0.0,0.0,HTTP
(1497),1497,43,0.670731707317,0.317073170732,0.0,0.0121951219512,0.0,0.0,0.0,0.0,HTTPs
(1954),1954,933,0.972911963883,0.0259593679458,0.0,0.00112866817156,0.0,0.0,0.0,0.0,HTTP
(2343),2343,1890,0.784615384615,0.153846153846,0.0307692307692,0.0153846153846,0.0153846153846,0.0,0.0,0.0,HTTP
(1410),1410,847,0.808510638298,0.148936170213,0.0106382978723,0.0106382978723,0.0106382978723,0.0,0.0106382978723,0.0,HTTP
(1410),1410,2057,0.811320754717,0.150943396226,0.0,0.0188679245283,0.0,0.0,0.0188679245283,0.0,HTTP
(1428),1428,1103,0.659340659341,0.263736263736,0.0,0.00549450549451,0.00549450549451,0.0604395604396,0.0,0.00549450549451,HTTP
(1428),1428,1607,0.652406417112,0.262032085561,0.00534759358289,0.00534759358289,0.00534759358289,0.0588235294118,0.0,0.0106951871658,HTTP
(1428),1428,2326,0.642857142857,0.267857142857,0.00595238095238,0.00595238095238,0.00595238095238,0.0654761904762,0.0,0.00595238095238,HTTP
(1953),1953,930,0.884892086331,0.0935251798561,0.0,0.0215827338129,0.0,0.0,0.0,0.0,HTTP
(885),885,1405,0.789473684211,0.122807017544,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0,IMAPS
(2304),2304,1786,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTPs
(2266),2266,1694,0.8,0.183333333333,0.00833333333333,0.00833333333333,0.0,0.0,0.0,0.0,HTTPs
(2266),2266,1714,0.8,0.185714285714,0.00714285714286,0.00714285714286,0.0,0.0,0.0,0.0,HTTPs
((1952)(2126)),1952,926,0.97233201581,0.0197628458498,0.00395256916996,0.00395256916996,0.0,0.0,0.0,0.0,HTTPs
((1952)(2126)),1952,1385,0.971896955504,0.0187353629977,0.00468384074941,0.00234192037471,0.00234192037471,0.0,0.0,0.0,HTTPs
((1952)(2126)),2126,1347,0.901098901099,0.0879120879121,0.0,0.010989010989,0.0,0.0,0.0,0.0,HTTPs
((1952)(2126)),2126,1419,0.89898989899,0.0909090909091,0.0,0.010101010101,0.0,0.0,0.0,0.0,HTTPs
(1340),1340,1915,0.944444444444,0.047619047619,0.0,0.00793650793651,0.0,0.0,0.0,0.0,HTTPs
(1340),1340,1969,0.946564885496,0.0458015267176,0.0,0.00763358778626,0.0,0.0,0.0,0.0,HTTPs
(1341),1341,2179,0.954838709677,0.0387096774194,0.0,0.00645161290323,0.0,0.0,0.0,0.0,HTTPs
(2258),2258,1674,0.93963963964,0.0585585585586,0.000900900900901,0.000900900900901,0.0,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1930,885,0.793103448276,0.137931034483,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1930,2093,0.793103448276,0.137931034483,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1988,1016,0.8,0.184615384615,0.0,0.0153846153846,0.0,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1988,2087,0.808,0.184,0.0,0.008,0.0,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2008,1060,0.875,0.0625,0.015625,0.015625,0.015625,0.0,0.015625,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2008,2083,0.868421052632,0.0789473684211,0.0131578947368,0.0131578947368,0.0131578947368,0.0,0.0131578947368,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1984,1005,0.963235294118,0.0343137254902,0.0,0.00245098039216,0.0,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),1984,2066,0.962025316456,0.0337552742616,0.0,0.0042194092827,0.0,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2201,1560,0.66,0.24,0.02,0.02,0.02,0.0,0.04,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2201,2069,0.660714285714,0.214285714286,0.0178571428571,0.0178571428571,0.0178571428571,0.0,0.0714285714286,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2398,2021,0.78431372549,0.137254901961,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2398,2074,0.78431372549,0.137254901961,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2411,2045,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTP
((((1930)(1988))(2008))((1984)((2201)((2398)(2411))))),2411,2073,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTP
(2003),2003,1039,0.294117647059,0.509803921569,0.0392156862745,0.0196078431373,0.0196078431373,0.117647058824,0.0,0.0,HTTP
