cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
421.0,215,0.848101266,0.075949367,0.012658228,0.025316456,0.025316456,0.0,0.012658228,0.0,HTTP
422.0,162,0.453333333,0.537777778,0.004444444,0.004444444,0.0,0.0,0.0,0.0,HTTP
422.0,184,0.479452055,0.506849315,0.0,0.0,0.01369863,0.0,0.0,0.0,HTTP
423.0,164,0.904347826,0.060869565,0.017391304,0.008695652,0.008695652,0.0,0.0,0.0,HTTP
423.0,187,0.888888889,0.047619048,0.031746032,0.015873016,0.015873016,0.0,0.0,0.0,HTTP
424.0,167,0.925851703,0.066132265,0.002004008,0.002004008,0.002004008,0.0,0.002004008,0.0,HTTP
424.0,175,0.923627685,0.071599045,0.002386635,0.001193317,0.001193317,0.0,0.0,0.0,HTTP
425.0,168,0.826086957,0.163043478,0.0,0.010869565,0.0,0.0,0.0,0.0,HTTP
425.0,173,0.823529412,0.176470588,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
426.0,170,0.883116883,0.103896104,0.0,0.012987013,0.0,0.0,0.0,0.0,HTTP
426.0,176,0.887323944,0.107981221,0.0,0.004694836,0.0,0.0,0.0,0.0,HTTP
427.0,171,0.818181818,0.109090909,0.036363636,0.018181818,0.018181818,0.0,0.0,0.0,HTTP
427.0,589,0.820895522,0.119402985,0.029850746,0.014925373,0.014925373,0.0,0.0,0.0,HTTP
428.0,174,0.745098039,0.176470588,0.019607843,0.019607843,0.019607843,0.0,0.019607843,0.0,HTTP
428.0,227,0.736842105,0.175438596,0.035087719,0.01754386,0.01754386,0.0,0.01754386,0.0,HTTP
429.0,177,0.869565217,0.113043478,0.0,0.0,0.008695652,0.0,0.0,0.008695652,HTTP
429.0,196,0.869346734,0.100502513,0.005025126,0.005025126,0.005025126,0.010050251,0.005025126,0.0,HTTP
