H_cluster_id,cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
588.0,1570,205,0.682824655895,0.31657690006,0.0,0.000299222022741,0.000299222022741,0.0,0.0,0.0,HTTPs
588.0,1570,209,0.677036249224,0.322609235133,8.86289107507e-05,8.86289107507e-05,8.86289107507e-05,0.0,8.86289107507e-05,0.0,HTTPs
223.0,962,1565,0.706896551724,0.206896551724,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0172413793103,0.0,HTTP
1805.0,859,963,0.828282828283,0.131313131313,0.020202020202,0.010101010101,0.010101010101,0.0,0.0,0.0,HTTP
1805.0,859,1187,0.837037037037,0.125925925926,0.0222222222222,0.00740740740741,0.00740740740741,0.0,0.0,0.0,HTTP
1805.0,859,1483,0.824561403509,0.122807017544,0.0175438596491,0.0175438596491,0.0175438596491,0.0,0.0,0.0,HTTP
1805.0,1377,664,0.830985915493,0.112676056338,0.0281690140845,0.0140845070423,0.0140845070423,0.0,0.0,0.0,HTTP
1805.0,1377,2029,0.835294117647,0.117647058824,0.0235294117647,0.0117647058824,0.0117647058824,0.0,0.0,0.0,HTTP
1805.0,2239,1603,0.843137254902,0.117647058824,0.0196078431373,0.00980392156863,0.00980392156863,0.0,0.0,0.0,HTTP
563.0,1545,149,0.826923076923,0.134615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,0.0,HTTP
563.0,1545,924,0.827586206897,0.137931034483,0.0172413793103,0.0172413793103,0.0,0.0,0.0,0.0,HTTP
1586.0,2568,2399,0.928571428571,0.0535714285714,0.0,0.0178571428571,0.0,0.0,0.0,0.0,HTTP
347.0,1237,2022,0.725490196078,0.176470588235,0.0392156862745,0.0196078431373,0.0196078431373,0.0,0.0196078431373,0.0,HTTP
1492.0,2474,2186,0.790909090909,0.172727272727,0.0181818181818,0.00909090909091,0.00909090909091,0.0,0.0,0.0,HTTP
173.0,832,1328,0.730158730159,0.206349206349,0.015873015873,0.015873015873,0.015873015873,0.0,0.015873015873,0.0,other
266.0,1067,433,0.711538461538,0.211538461538,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0,0.0,HTTPs
1244.0,2226,1580,0.94358974359,0.0512820512821,0.0,0.00512820512821,0.0,0.0,0.0,0.0,HTTP
392.0,1317,2158,0.811320754717,0.132075471698,0.0377358490566,0.0,0.0188679245283,0.0,0.0,0.0,HTTP
263.0,1060,1730,0.934065934066,0.043956043956,0.0,0.021978021978,0.0,0.0,0.0,0.0,HTTP
941.0,1923,873,0.951807228916,0.0240963855422,0.0120481927711,0.0,0.0120481927711,0.0,0.0,0.0,HTTPs
941.0,1923,1048,0.948979591837,0.030612244898,0.0102040816327,0.0,0.0102040816327,0.0,0.0,0.0,HTTPs
1280.0,2262,1655,0.736842105263,0.175438596491,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0,HTTPs
951.0,1933,893,0.895161290323,0.0967741935484,0.0,0.00806451612903,0.0,0.0,0.0,0.0,HTTP
1488.0,2470,2172,0.958466453674,0.038338658147,0.0,0.00319488817891,0.0,0.0,0.0,0.0,HTTPs
1791.0,1527,110,0.922798552473,0.0767189384801,0.0,0.000241254523522,0.000241254523522,0.0,0.0,0.0,HTTP
1791.0,1527,244,0.920454545455,0.0776515151515,0.0,0.00189393939394,0.0,0.0,0.0,0.0,HTTP
1791.0,1606,258,0.740384615385,0.25,0.0,0.00961538461538,0.0,0.0,0.0,0.0,HTTP
1791.0,1606,259,0.7375,0.25,0.0,0.0125,0.0,0.0,0.0,0.0,HTTP
942.0,1924,874,0.885245901639,0.0819672131148,0.0,0.0,0.016393442623,0.0,0.016393442623,0.0,HTTP
942.0,1924,1209,0.887096774194,0.0806451612903,0.0,0.0,0.0161290322581,0.0,0.0161290322581,0.0,HTTP
1584.0,2566,2397,0.964601769912,0.0265486725664,0.0,0.00884955752212,0.0,0.0,0.0,0.0,HTTP
1247.0,2229,1584,0.78,0.14,0.02,0.02,0.02,0.0,0.02,0.0,HTTPs
762.0,1744,527,0.971153846154,0.00961538461538,0.00961538461538,0.0,0.00961538461538,0.0,0.0,0.0,HTTPs
228.0,994,663,0.771186440678,0.220338983051,0.0,0.00847457627119,0.0,0.0,0.0,0.0,HTTP
847.0,1829,678,0.950310559006,0.0434782608696,0.0,0.00621118012422,0.0,0.0,0.0,0.0,HTTP
55.0,414,163,0.973788721207,0.0238284352661,0.000794281175536,0.000794281175536,0.000794281175536,0.0,0.0,0.0,HTTPs
55.0,414,387,0.973568281938,0.0242290748899,0.0,0.00220264317181,0.0,0.0,0.0,0.0,HTTPs
55.0,414,677,0.973647711512,0.0235783633842,0.0,0.00138696255201,0.00138696255201,0.0,0.0,0.0,HTTPs
55.0,414,788,0.974697469747,0.024202420242,0.0,0.001100110011,0.0,0.0,0.0,0.0,HTTPs
1541.0,2523,2297,0.879310344828,0.103448275862,0.0,0.0172413793103,0.0,0.0,0.0,0.0,HTTP
209.0,926,1501,0.949416342412,0.0350194552529,0.00389105058366,0.00389105058366,0.00389105058366,0.0,0.00389105058366,0.0,HTTPs
208.0,924,548,0.716666666667,0.216666666667,0.0166666666667,0.0166666666667,0.0166666666667,0.0,0.0166666666667,0.0,HTTPs
208.0,924,1498,0.711538461538,0.211538461538,0.0192307692308,0.0192307692308,0.0192307692308,0.0,0.0192307692308,0.0,HTTPs
1533.0,2515,2277,0.857142857143,0.136054421769,0.0,0.00680272108844,0.0,0.0,0.0,0.0,HTTP
201.0,898,1456,0.986928104575,0.00653594771242,0.0,0.00653594771242,0.0,0.0,0.0,0.0,IMAPS
805.0,1787,606,0.946912242687,0.0525460455038,0.0,0.000541711809317,0.0,0.0,0.0,0.0,HTTPs
805.0,1787,975,0.946071904128,0.0537061695517,0.0,0.000221926320462,0.0,0.0,0.0,0.0,HTTPs
489.0,1471,20,0.75,0.2,0.0125,0.0125,0.0125,0.0,0.0125,0.0,HTTP
1251.0,2233,1590,0.915254237288,0.0677966101695,0.0,0.0169491525424,0.0,0.0,0.0,0.0,HTTP
231.0,1001,151,0.986187845304,0.00828729281768,0.00276243093923,0.00276243093923,0.0,0.0,0.0,0.0,HTTP
231.0,1001,200,0.983333333333,0.00555555555556,0.00555555555556,0.00555555555556,0.0,0.0,0.0,0.0,HTTP
231.0,1001,339,0.978571428571,0.00714285714286,0.00357142857143,0.00357142857143,0.00357142857143,0.0,0.00357142857143,0.0,HTTP
231.0,1001,341,0.983552631579,0.00657894736842,0.00328947368421,0.00328947368421,0.00328947368421,0.0,0.0,0.0,HTTP
231.0,1001,1395,0.984693877551,0.00510204081633,0.00510204081633,0.00510204081633,0.0,0.0,0.0,0.0,HTTP
204.0,910,781,0.929824561404,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0,0.0,0.0,HTTPs
204.0,910,1476,0.932203389831,0.0338983050847,0.0169491525424,0.0169491525424,0.0,0.0,0.0,0.0,HTTPs
327.0,1198,1736,0.999510284035,0.00024485798237,0.0,0.0,0.00024485798237,0.0,0.0,0.0,HTTPs
327.0,1198,1752,0.999184006528,0.000407996736026,0.0,0.0,0.000407996736026,0.0,0.0,0.0,HTTPs
327.0,1198,1955,0.999427262314,0.000381825124093,0.0,0.0,0.000190912562047,0.0,0.0,0.0,HTTPs
273.0,1085,813,0.788461538462,0.192307692308,0.0,0.0,0.0192307692308,0.0,0.0,0.0,HTTP
1480.0,2462,2149,0.980654761905,0.0178571428571,0.0,0.0014880952381,0.0,0.0,0.0,0.0,HTTP
1534.0,2516,2279,0.88,0.1,0.0,0.02,0.0,0.0,0.0,0.0,HTTPs
330.0,1204,1806,0.971962616822,0.018691588785,0.0,0.0,0.00934579439252,0.0,0.0,0.0,HTTP
132.0,703,1134,0.574074074074,0.296296296296,0.0555555555556,0.0555555555556,0.0185185185185,0.0,0.0,0.0,HTTP
765.0,1747,532,0.956834532374,0.0359712230216,0.00359712230216,0.00359712230216,0.0,0.0,0.0,0.0,HTTPs
765.0,1747,669,0.955056179775,0.0337078651685,0.00561797752809,0.00561797752809,0.0,0.0,0.0,0.0,HTTPs
756.0,1738,516,0.857142857143,0.0793650793651,0.031746031746,0.015873015873,0.015873015873,0.0,0.0,0.0,HTTP
756.0,1738,1387,0.855263157895,0.0789473684211,0.0394736842105,0.0131578947368,0.0131578947368,0.0,0.0,0.0,HTTP
1202.0,2184,1480,0.977083333333,0.0208333333333,0.0,0.0,0.00208333333333,0.0,0.0,0.0,HTTP
1537.0,2519,2283,0.753086419753,0.222222222222,0.0,0.0123456790123,0.0123456790123,0.0,0.0,0.0,HTTPs
1537.0,2519,2382,0.75,0.220588235294,0.0,0.0147058823529,0.0147058823529,0.0,0.0,0.0,HTTPs
272.0,1082,6,0.512396694215,0.479338842975,0.0,0.0,0.00826446280992,0.0,0.0,0.0,HTTPs
272.0,1082,266,0.514285714286,0.485714285714,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
272.0,1082,282,0.514492753623,0.48309178744,0.0024154589372,0.0,0.0,0.0,0.0,0.0,HTTPs
272.0,1082,941,0.506849315068,0.479452054795,0.0,0.0,0.013698630137,0.0,0.0,0.0,HTTPs
272.0,1082,1769,0.523076923077,0.476923076923,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
1510.0,2492,2226,0.780821917808,0.164383561644,0.013698630137,0.013698630137,0.013698630137,0.0,0.013698630137,0.0,HTTP
221.0,959,1559,0.761904761905,0.15873015873,0.0634920634921,0.0,0.015873015873,0.0,0.0,0.0,HTTP
521.0,1503,71,0.991028708134,0.00837320574163,0.0,0.000299043062201,0.000299043062201,0.0,0.0,0.0,HTTP
521.0,1503,72,0.991084695394,0.00849076629166,0.0,0.000212269157291,0.000212269157291,0.0,0.0,0.0,HTTP
1196.0,2178,1469,0.855263157895,0.118421052632,0.0131578947368,0.0131578947368,0.0,0.0,0.0,0.0,HTTPs
1196.0,2178,1598,0.851851851852,0.123456790123,0.0123456790123,0.0123456790123,0.0,0.0,0.0,0.0,HTTPs
5.0,39,55,0.673076923077,0.134615384615,0.0961538461538,0.0,0.0961538461538,0.0,0.0,0.0,HTTP
814.0,1796,618,0.77358490566,0.132075471698,0.0377358490566,0.0188679245283,0.0188679245283,0.0,0.0188679245283,0.0,HTTPs
1536.0,2518,2282,0.974187380497,0.0239005736138,0.0,0.000956022944551,0.000956022944551,0.0,0.0,0.0,HTTP
328.0,1199,1956,0.926829268293,0.0487804878049,0.00813008130081,0.00813008130081,0.00813008130081,0.0,0.0,0.0,HTTPs
1118.0,2100,1262,0.735632183908,0.218390804598,0.0229885057471,0.0114942528736,0.0114942528736,0.0,0.0,0.0,HTTP
1193.0,2175,1459,0.828125,0.125,0.03125,0.015625,0.0,0.0,0.0,0.0,HTTP
1193.0,2175,2204,0.824561403509,0.122807017544,0.0350877192982,0.0175438596491,0.0,0.0,0.0,0.0,HTTP
1192.0,2174,1458,0.952830188679,0.0377358490566,0.0,0.00943396226415,0.0,0.0,0.0,0.0,HTTPs
1192.0,2174,2180,0.953271028037,0.0373831775701,0.0,0.00934579439252,0.0,0.0,0.0,0.0,HTTPs
1538.0,2520,2292,0.754098360656,0.180327868852,0.016393442623,0.016393442623,0.016393442623,0.0,0.016393442623,0.0,HTTP
1110.0,2092,1244,0.877840909091,0.105113636364,0.00284090909091,0.00284090909091,0.00284090909091,0.00852272727273,0.0,0.0,HTTPs
1649.0,1624,294,0.78431372549,0.196078431373,0.0,0.0196078431373,0.0,0.0,0.0,0.0,HTTPs
1649.0,1624,1697,0.78,0.2,0.0,0.02,0.0,0.0,0.0,0.0,HTTPs
1649.0,2120,1300,0.913043478261,0.0652173913043,0.0,0.0108695652174,0.0108695652174,0.0,0.0,0.0,HTTPs
1649.0,2120,1681,0.9125,0.0625,0.0,0.0125,0.0125,0.0,0.0,0.0,HTTPs
